date,USD Curncy,KRW Curncy,MYR Curncy,CNY Curncy,THB Curncy,IDR Curncy,TWD Curncy,INR Curncy,JPY Curncy,AUD Curncy,GBP Curncy,EUR Curncy
2016-05-05,1.0,1154.45,4.005,6.5102,35.179,13240.0,32.375,66.555,107.26,0.7465,1.4485,1.1405
2016-05-06,1.0,1154.4,4.0043,6.496,35.149,13240.0,32.406,66.555,107.12,0.7366,1.4427,1.1404
2016-05-09,1.0,1165.8,4.013,6.5169,35.13,13291.0,32.412,66.5825,108.32,0.7316,1.4407,1.1383
2016-05-10,1.0,1172.8,4.0487,6.5208,35.236,13299.0,32.53,66.6787,109.27,0.7363,1.4442,1.1372
2016-05-11,1.0,1167.68,4.035,6.4985,35.27,13300.0,32.522,66.565,108.41,0.7375,1.4448,1.1426
2016-05-12,1.0,1162.45,4.0255,6.5167,35.32,13295.0,32.536,66.625,109.02,0.7325,1.4451,1.1377
2016-05-13,1.0,1171.45,4.0265,6.532,35.43,13320.0,32.617,66.775,108.63,0.7271,1.4365,1.1309
2016-05-16,1.0,1179.6,4.0305,6.5205,35.37,13308.0,32.7,66.805,109.03,0.7289,1.4402,1.1321
2016-05-17,1.0,1173.75,4.0185,6.5204,35.49,13298.0,32.616,66.875,109.14,0.7325,1.4463,1.1313
2016-05-18,1.0,1182.85,4.0503,6.5386,35.6,13389.0,32.695,66.985,110.19,0.7229,1.4599,1.1216
2016-05-19,1.0,1191.8,4.083,6.5495,35.71,13545.0,32.786,67.3675,109.96,0.7228,1.4611,1.1203
2016-05-20,1.0,1190.15,4.082,6.549,35.679,13608.0,32.743,67.4475,110.15,0.7222,1.4502,1.1224
2016-05-23,1.0,1182.9,4.0835,6.5557,35.66,13584.0,32.656,67.4962,109.24,0.7224,1.4484,1.122
2016-05-24,1.0,1192.7,4.1235,6.5571,35.73,13695.0,32.706,67.755,109.99,0.7183,1.4636,1.1141
2016-05-25,1.0,1182.68,4.1035,6.558,35.71,13657.0,32.643,67.335,110.19,0.7198,1.4697,1.1155
2016-05-26,1.0,1180.45,4.0815,6.5585,35.6,13600.0,32.572,67.1775,109.76,0.7226,1.467,1.1194
2016-05-27,1.0,1179.3,4.0802,6.5655,35.658,13583.0,32.524,67.035,110.31,0.7182,1.4623,1.1115
2016-05-30,1.0,1191.75,4.1163,6.5833,35.75,13647.0,32.649,67.1687,111.12,0.7183,1.464,1.1138
2016-05-31,1.0,1191.73,4.1285,6.5854,35.705,13658.0,32.619,67.26,110.73,0.7234,1.4483,1.1132
2016-06-01,1.0,1193.02,4.145,6.58,35.67,13663.0,32.615,67.4525,109.54,0.7257,1.4416,1.1188
2016-06-02,1.0,1186.57,4.1495,6.5845,35.61,13644.0,32.597,67.29,108.87,0.7229,1.4423,1.1151
2016-06-03,1.0,1183.65,4.1453,6.5492,35.629,13591.0,32.604,67.26,106.53,0.7367,1.4518,1.1367
2016-06-06,1.0,1183.65,4.0982,6.5637,35.28,13376.0,32.395,66.9775,107.56,0.7366,1.4442,1.1355
2016-06-07,1.0,1162.65,4.0577,6.5715,35.23,13268.0,32.329,66.775,107.37,0.7459,1.4545,1.1358
2016-06-08,1.0,1156.75,4.0618,6.5624,35.21,13263.0,32.222,66.6512,106.99,0.7471,1.4504,1.1395
2016-06-09,1.0,1155.9,4.048,6.5624,35.21,13260.0,32.222,66.72,107.1,0.7431,1.4458,1.1316
2016-06-10,1.0,1165.45,4.0718,6.5624,35.26,13290.0,32.222,66.7587,106.97,0.7373,1.4257,1.1251
2016-06-13,1.0,1173.6,4.0877,6.5857,35.18,13279.0,32.424,67.14,106.26,0.7387,1.427,1.1292
2016-06-14,1.0,1173.23,4.107,6.597,35.3,13378.0,32.42,67.265,106.11,0.7358,1.4114,1.1207
2016-06-15,1.0,1173.25,4.099,6.5818,35.25,13374.0,32.435,67.1525,106.01,0.7407,1.4204,1.126
2016-06-16,1.0,1171.35,4.1005,6.5915,35.24,13368.0,32.386,67.2762,104.26,0.7363,1.4203,1.1225
2016-06-17,1.0,1173.45,4.1007,6.587,35.235,13339.0,32.372,67.085,104.16,0.7387,1.4358,1.1277
2016-06-20,1.0,1160.77,4.0625,6.582,35.21,13265.0,32.253,67.3125,103.94,0.7457,1.4698,1.1314
2016-06-21,1.0,1157.2,4.0335,6.591,35.173,13263.0,32.254,67.49,104.75,0.745,1.4652,1.1242
2016-06-22,1.0,1154.55,4.0335,6.5784,35.24,13283.0,32.219,67.48,104.41,0.7501,1.4707,1.1296
2016-06-23,1.0,1150.3,4.0165,6.5807,35.173,13258.0,32.184,67.2513,106.16,0.7613,1.4877,1.1385
2016-06-24,1.0,1179.32,4.09,6.6218,35.339,13375.0,32.461,67.9688,102.22,0.7466,1.3679,1.1117
2016-06-27,1.0,1182.32,4.0985,6.6474,35.35,13340.0,32.519,67.945,102.0,0.733,1.3225,1.1025
2016-06-28,1.0,1171.25,4.0775,6.6481,35.29,13178.0,32.421,67.955,102.75,0.7386,1.3344,1.1065
2016-06-29,1.0,1160.1,4.0405,6.6368,35.23,13162.0,32.337,67.685,102.83,0.7451,1.3429,1.1125
2016-06-30,1.0,1151.77,4.0315,6.648,35.138,13220.0,32.281,67.525,103.2,0.7451,1.3311,1.1106
2016-07-01,1.0,1145.05,3.998,6.6599,35.086,13138.0,32.212,67.3225,102.52,0.7498,1.3267,1.1136
2016-07-04,1.0,1146.73,3.9978,6.6653,35.048,13138.0,32.202,67.265,102.56,0.7538,1.3287,1.1154
2016-07-05,1.0,1155.4,4.0238,6.686,35.134,13138.0,32.27,67.455,101.74,0.7463,1.3022,1.1076
2016-07-06,1.0,1165.65,4.0238,6.6886,35.214,13138.0,32.396,67.455,101.32,0.752,1.2931,1.11
2016-07-07,1.0,1154.55,4.0238,6.682,35.173,13138.0,32.298,67.3963,100.77,0.7479,1.2908,1.1063
2016-07-08,1.0,1161.77,4.033,6.6908,35.25,13138.0,32.298,67.37,100.54,0.7569,1.2954,1.1051
2016-07-11,1.0,1147.23,3.9975,6.696,35.11,13103.0,32.211,67.135,102.8,0.7532,1.2998,1.1058
2016-07-12,1.0,1148.05,3.9805,6.6885,35.138,13120.0,32.211,67.1837,104.69,0.7623,1.3247,1.1061
2016-07-13,1.0,1146.4,3.971,6.6887,35.16,13095.0,32.183,67.055,104.49,0.7608,1.3147,1.109
2016-07-14,1.0,1138.28,3.9488,6.6835,35.03,13088.0,32.065,66.915,105.35,0.7632,1.3343,1.112
2016-07-15,1.0,1133.27,3.9475,6.6935,34.94,13091.0,31.969,67.07,104.88,0.7578,1.3192,1.1035
2016-07-18,1.0,1136.47,3.9775,6.7045,35.005,13088.0,32.008,67.195,106.16,0.7591,1.3255,1.1075
2016-07-19,1.0,1135.55,4.003,6.6963,35.01,13089.0,31.986,67.1075,106.12,0.7504,1.3111,1.1021
2016-07-20,1.0,1140.45,4.0275,6.6778,34.989,13113.0,32.046,67.1975,106.89,0.7478,1.3208,1.1015
2016-07-21,1.0,1136.13,4.039,6.6755,34.995,13100.0,32.055,67.1775,105.82,0.7495,1.3233,1.1026
2016-07-22,1.0,1134.45,4.057,6.6795,34.93,13108.0,32.063,67.0813,106.13,0.7462,1.3109,1.0977
2016-07-25,1.0,1136.77,4.066,6.6799,35.05,13140.0,32.139,67.3537,105.81,0.747,1.314,1.0995
2016-07-26,1.0,1134.95,4.064,6.672,35.01,13165.0,32.102,67.275,104.66,0.7502,1.313,1.0986
2016-07-27,1.0,1134.18,4.0825,6.67,34.97,13140.0,32.066,67.1463,105.4,0.7491,1.3223,1.1058
2016-07-28,1.0,1124.45,4.0493,6.6576,34.868,13103.0,31.949,67.035,105.27,0.7503,1.3164,1.1077
2016-07-29,1.0,1120.38,4.0708,6.635,34.83,13099.0,31.923,66.995,102.06,0.7596,1.323,1.1174
2016-08-01,1.0,1108.18,4.0215,6.6439,34.77,13071.0,31.63,66.7437,102.39,0.7536,1.3179,1.1163
2016-08-02,1.0,1110.35,4.0345,6.6272,34.75,13098.0,31.678,66.74,100.89,0.7609,1.3357,1.1224
2016-08-03,1.0,1117.45,4.063,6.6342,34.94,13128.0,31.744,66.9925,101.24,0.7588,1.3325,1.1149
2016-08-04,1.0,1114.05,4.0525,6.6418,34.927,13138.0,31.698,66.9187,101.22,0.7628,1.3107,1.113
2016-08-05,1.0,1110.72,4.0215,6.6603,34.822,13127.0,31.556,66.7762,101.82,0.7619,1.3073,1.1086
2016-08-08,1.0,1108.3,4.0365,6.6614,34.974,13129.0,31.507,66.845,102.45,0.7651,1.304,1.1088
2016-08-09,1.0,1106.25,4.0285,6.6557,34.965,13133.0,31.445,66.8425,101.88,0.7673,1.3003,1.1117
2016-08-10,1.0,1094.38,3.9903,6.636,34.751,13114.0,31.203,66.715,101.29,0.7703,1.301,1.1176
2016-08-11,1.0,1099.72,4.0045,6.6337,34.76,13118.0,31.32,66.8438,101.96,0.7699,1.2956,1.1137
2016-08-12,1.0,1103.2,4.0285,6.6362,34.81,13121.0,31.4,66.8875,101.3,0.7652,1.292,1.1162
2016-08-15,1.0,1103.2,4.007,6.638,34.61,13109.0,31.367,66.8875,101.26,0.7674,1.288,1.1184
2016-08-16,1.0,1092.35,3.9852,6.6253,34.575,13096.0,31.277,66.765,100.31,0.7695,1.3046,1.1279
2016-08-17,1.0,1108.85,4.013,6.6343,34.7,13096.0,31.448,66.765,100.28,0.7655,1.3042,1.1289
2016-08-18,1.0,1107.2,3.9945,6.6312,34.605,13117.0,31.405,66.81,99.89,0.7686,1.3168,1.1354
2016-08-19,1.0,1117.55,4.0128,6.6532,34.635,13158.0,31.614,67.06,100.22,0.7627,1.3075,1.1325
2016-08-22,1.0,1126.25,4.0235,6.6507,34.67,13217.0,31.805,67.1862,100.33,0.7626,1.3137,1.132
2016-08-23,1.0,1115.88,4.028,6.6409,34.64,13219.0,31.702,67.0587,100.24,0.7615,1.3198,1.1305
2016-08-24,1.0,1122.0,4.0385,6.659,34.618,13248.0,31.76,67.1,100.45,0.7613,1.3232,1.1264
2016-08-25,1.0,1115.85,4.0168,6.6595,34.565,13241.0,31.663,67.055,100.53,0.7618,1.3192,1.1285
2016-08-26,1.0,1113.7,4.017,6.6695,34.565,13208.0,31.666,67.0587,101.84,0.7564,1.3137,1.1198
2016-08-29,1.0,1124.95,4.0452,6.683,34.601,13265.0,31.792,67.1763,101.92,0.7569,1.3106,1.1189
2016-08-30,1.0,1119.88,4.0555,6.6807,34.558,13278.0,31.715,67.03,102.96,0.7509,1.308,1.1143
2016-08-31,1.0,1114.8,4.0505,6.6793,34.62,13265.0,31.724,66.9637,103.43,0.7517,1.3138,1.1158
2016-09-01,1.0,1122.0,4.077,6.675,34.635,13268.0,31.733,66.96,103.23,0.7551,1.3268,1.1197
2016-09-02,1.0,1117.15,4.088,6.6805,34.62,13247.0,31.697,66.825,103.92,0.7573,1.3294,1.1156
2016-09-05,1.0,1105.15,4.0685,6.6771,34.71,13153.0,31.495,66.825,103.43,0.7582,1.3304,1.1147
2016-09-06,1.0,1105.25,4.0822,6.67,34.676,13127.0,31.416,66.525,102.02,0.7687,1.344,1.1255
2016-09-07,1.0,1091.38,4.059,6.6625,34.631,13085.0,31.224,66.3675,101.74,0.7673,1.3341,1.1239
2016-09-08,1.0,1092.55,4.0448,6.668,34.726,13063.0,31.311,66.4225,102.49,0.7643,1.3295,1.126
2016-09-09,1.0,1099.8,4.0685,6.685,34.745,13099.0,31.506,66.6763,102.69,0.7541,1.3267,1.1233
2016-09-12,1.0,1113.05,4.0685,6.6802,34.945,13099.0,31.709,66.925,101.85,0.7566,1.3337,1.1235
2016-09-13,1.0,1119.18,4.108,6.6795,34.894,13170.0,31.703,66.925,102.56,0.7464,1.3193,1.122
2016-09-14,1.0,1119.18,4.1235,6.6747,34.895,13205.0,31.675,66.895,102.43,0.7469,1.3235,1.125
2016-09-15,1.0,1119.18,4.1375,6.6747,34.916,13175.0,31.675,67.025,102.1,0.7515,1.3239,1.1244
2016-09-16,1.0,1119.18,4.1375,6.6747,34.903,13158.0,31.675,66.985,102.29,0.7491,1.3002,1.1155
2016-09-19,1.0,1118.05,4.1365,6.6685,34.829,13156.0,31.445,66.9675,101.93,0.7534,1.303,1.1175
2016-09-20,1.0,1120.23,4.1388,6.672,34.785,13153.0,31.364,67.015,101.7,0.7556,1.2988,1.1151
2016-09-21,1.0,1120.2,4.1365,6.6688,34.743,13136.0,31.421,67.0213,100.32,0.7624,1.3032,1.1189
2016-09-22,1.0,1102.95,4.1075,6.6648,34.652,13090.0,31.399,66.6662,100.76,0.7643,1.3078,1.1208
2016-09-23,1.0,1102.45,4.1132,6.6694,34.665,13077.0,31.341,66.6537,101.02,0.7623,1.2966,1.1226
2016-09-26,1.0,1107.95,4.129,6.6689,34.62,13030.0,31.426,66.6125,100.33,0.7636,1.2975,1.1254
2016-09-27,1.0,1097.57,4.125,6.6701,34.58,12955.0,31.465,66.4863,100.43,0.7667,1.3023,1.1215
2016-09-28,1.0,1096.8,4.14,6.6751,34.615,12948.0,31.465,66.465,100.69,0.7692,1.3019,1.1217
2016-09-29,1.0,1098.32,4.1245,6.6672,34.641,12975.0,31.361,66.855,101.03,0.7636,1.2968,1.1222
2016-09-30,1.0,1101.25,4.1357,6.6718,34.673,13051.0,31.362,66.615,101.35,0.7664,1.2972,1.1235
2016-10-03,1.0,1101.25,4.1357,6.6718,34.629,12983.0,31.323,66.58,101.65,0.7675,1.2842,1.1211
2016-10-04,1.0,1107.78,4.1275,6.6718,34.691,12982.0,31.342,66.46,102.9,0.762,1.2728,1.1204
2016-10-05,1.0,1113.57,4.1385,6.6718,34.805,12998.0,31.36,66.5087,103.5,0.7622,1.2749,1.1205
2016-10-06,1.0,1111.78,4.144,6.6718,34.852,12987.0,31.4,66.7,103.95,0.7585,1.2616,1.1151
2016-10-07,1.0,1115.63,4.157,6.6718,34.9,12985.0,31.473,66.685,102.98,0.7582,1.2434,1.1201
2016-10-10,1.0,1109.95,4.1525,6.7074,35.074,12978.0,31.473,66.5338,103.61,0.7607,1.2362,1.1139
2016-10-11,1.0,1120.43,4.175,6.722,35.31,13013.0,31.611,66.5338,103.51,0.7539,1.2123,1.1054
2016-10-12,1.0,1123.68,4.194,6.7195,35.735,13019.0,31.623,66.5338,104.21,0.7562,1.2204,1.1007
2016-10-13,1.0,1135.15,4.215,6.7274,35.573,13078.0,31.756,66.935,103.71,0.7569,1.2254,1.1056
2016-10-14,1.0,1133.4,4.2025,6.7283,35.3,13045.0,31.664,66.715,104.18,0.7618,1.2191,1.0972
2016-10-17,1.0,1138.08,4.219,6.7375,35.275,13069.0,31.778,66.89,103.89,0.7629,1.2183,1.1
2016-10-18,1.0,1129.38,4.194,6.7409,35.039,13032.0,31.65,66.7275,103.87,0.7666,1.2298,1.0981
2016-10-19,1.0,1123.07,4.1895,6.7378,34.89,13008.0,31.513,66.6775,103.44,0.7722,1.2285,1.0974
2016-10-20,1.0,1127.43,4.1855,6.7449,35.001,13008.0,31.524,66.81,103.95,0.7627,1.2254,1.0929
2016-10-21,1.0,1134.95,4.1838,6.767,35.131,13042.0,31.625,66.89,103.8,0.7608,1.2234,1.0884
2016-10-24,1.0,1131.48,4.1765,6.7752,35.011,13013.0,31.678,66.8525,104.18,0.7611,1.2238,1.0882
2016-10-25,1.0,1133.4,4.1575,6.7804,34.931,13006.0,31.607,66.825,104.22,0.7646,1.2188,1.0889
2016-10-26,1.0,1134.02,4.1645,6.7711,34.982,13008.0,31.554,66.8325,104.47,0.7651,1.2247,1.0908
2016-10-27,1.0,1141.93,4.1845,6.7835,35.083,13033.0,31.631,66.8675,105.29,0.7589,1.2164,1.0897
2016-10-28,1.0,1144.73,4.2,6.7789,35.085,13051.0,31.62,66.7787,104.74,0.7599,1.2185,1.0985
2016-10-31,1.0,1144.03,4.194,6.7758,35.001,13048.0,31.569,66.7787,104.82,0.7609,1.2242,1.0981
2016-11-01,1.0,1139.7,4.1815,6.7657,35.021,13042.0,31.556,66.72,104.15,0.7652,1.2243,1.1055
2016-11-02,1.0,1149.1,4.187,6.757,35.02,13056.0,31.55,66.72,103.3,0.7661,1.2304,1.1098
2016-11-03,1.0,1141.63,4.187,6.765,34.97,13075.0,31.465,66.75,102.98,0.7682,1.2461,1.1105
2016-11-04,1.0,1143.4,4.198,6.7564,34.99,13068.0,31.465,66.705,103.12,0.7673,1.2517,1.1141
2016-11-07,1.0,1143.13,4.211,6.7766,35.002,13088.0,31.515,66.7375,104.46,0.7728,1.2396,1.1041
2016-11-08,1.0,1134.8,4.2005,6.7869,34.94,13084.0,31.496,66.62,105.16,0.7762,1.2379,1.1026
2016-11-09,1.0,1149.43,4.2275,6.7915,34.925,13099.0,31.439,66.435,105.67,0.7635,1.2406,1.091
2016-11-10,1.0,1149.78,4.2725,6.8059,35.111,13138.0,31.585,66.625,106.83,0.7613,1.2555,1.0893
2016-11-11,1.0,1163.63,4.2945,6.812,35.314,13288.0,31.796,67.2462,106.65,0.7546,1.2596,1.0855
2016-11-14,1.0,1171.9,4.3305,6.86,35.452,13365.0,31.941,67.2462,108.42,0.7554,1.249,1.0737
2016-11-15,1.0,1170.5,4.3425,6.859,35.386,13363.0,31.847,67.7425,109.2,0.7559,1.2457,1.0722
2016-11-16,1.0,1169.3,4.3497,6.8804,35.471,13378.0,31.845,67.95,109.08,0.748,1.2443,1.0691
2016-11-17,1.0,1176.05,4.3945,6.8781,35.444,13373.0,31.876,67.8262,110.12,0.7406,1.2417,1.0626
2016-11-18,1.0,1183.18,4.419,6.8864,35.62,13428.0,32.002,68.1362,110.91,0.7338,1.2342,1.0588
2016-11-21,1.0,1186.63,4.4198,6.8928,35.5,13423.0,31.996,68.165,110.82,0.7369,1.2494,1.063
2016-11-22,1.0,1176.2,4.421,6.89,35.428,13443.0,31.935,68.255,111.14,0.7402,1.2423,1.0627
2016-11-23,1.0,1176.35,4.4445,6.919,35.575,13483.0,31.872,68.565,112.52,0.7385,1.2443,1.0553
2016-11-24,1.0,1180.3,4.4602,6.9219,35.64,13559.0,31.919,68.7475,113.33,0.7408,1.2451,1.0554
2016-11-25,1.0,1177.43,4.4583,6.9191,35.67,13515.0,31.937,68.4675,113.22,0.7443,1.2477,1.0589
2016-11-28,1.0,1170.43,4.4638,6.9153,35.591,13535.0,31.8,68.775,111.94,0.7482,1.2416,1.0614
2016-11-29,1.0,1168.65,4.466,6.9047,35.69,13573.0,31.817,68.655,112.38,0.7484,1.2493,1.065
2016-11-30,1.0,1168.73,4.4662,6.8894,35.671,13553.0,31.875,68.3887,114.46,0.7385,1.2506,1.0589
2016-12-01,1.0,1168.38,4.4635,6.8856,35.681,13553.0,31.884,68.3463,114.1,0.7415,1.2591,1.0661
2016-12-02,1.0,1172.5,4.4532,6.88,35.616,13520.0,31.926,68.225,113.51,0.7457,1.2729,1.0664
2016-12-05,1.0,1174.45,4.4485,6.8815,35.616,13430.0,31.987,68.22,113.85,0.7472,1.2732,1.0764
2016-12-06,1.0,1171.43,4.4355,6.882,35.615,13383.0,31.937,67.9,114.02,0.7461,1.2678,1.0718
2016-12-07,1.0,1167.43,4.4323,6.8767,35.629,13328.0,31.892,67.635,113.77,0.7482,1.2626,1.0753
2016-12-08,1.0,1158.8,4.4222,6.891,35.601,13287.0,31.745,67.355,114.04,0.7463,1.2586,1.0615
2016-12-09,1.0,1165.95,4.4245,6.908,35.63,13328.0,31.851,67.4175,115.32,0.7449,1.2572,1.0561
2016-12-12,1.0,1168.27,4.4245,6.9069,35.63,13328.0,31.854,67.4175,115.02,0.7497,1.2679,1.0635
2016-12-13,1.0,1166.57,4.4368,6.9029,35.581,13308.0,31.815,67.54,115.19,0.75,1.2658,1.0626
2016-12-14,1.0,1169.68,4.4462,6.9049,35.59,13295.0,31.787,67.445,117.04,0.7406,1.2564,1.0536
2016-12-15,1.0,1178.23,4.4657,6.9467,35.775,13398.0,31.913,67.835,118.18,0.7358,1.2418,1.0414
2016-12-16,1.0,1183.82,4.478,6.9615,35.801,13393.0,31.956,67.7713,117.93,0.7304,1.2496,1.0451
2016-12-19,1.0,1187.18,4.4785,6.9605,35.888,13386.0,31.959,67.8725,117.09,0.7245,1.2395,1.0402
2016-12-20,1.0,1193.43,4.4797,6.9527,36.018,13426.0,32.001,68.0413,117.86,0.7259,1.2368,1.0388
2016-12-21,1.0,1194.0,4.4792,6.944,35.999,13469.0,32.015,67.9138,117.55,0.7238,1.2353,1.0424
2016-12-22,1.0,1199.15,4.477,6.9484,36.021,13453.0,32.023,67.99,117.54,0.7217,1.2283,1.0437
2016-12-23,1.0,1202.88,4.4742,6.9462,35.989,13452.0,32.161,67.825,117.33,0.7176,1.2282,1.0456
2016-12-26,1.0,1201.38,4.4742,6.9489,35.97,13452.0,32.219,67.7363,117.1,0.7192,1.2282,1.0455
2016-12-27,1.0,1207.5,4.4792,6.952,36.002,13448.0,32.273,68.0575,117.43,0.7185,1.2271,1.0457
2016-12-28,1.0,1208.93,4.4835,6.9613,36.033,13443.0,32.301,68.24,117.26,0.7177,1.2226,1.0413
2016-12-29,1.0,1207.82,4.485,6.9565,35.95,13463.0,32.306,68.1,116.54,0.7219,1.2261,1.049
2016-12-30,1.0,1207.82,4.4862,6.945,35.799,13473.0,32.254,67.925,116.96,0.7208,1.234,1.0517
2017-01-02,1.0,1207.93,4.4862,6.945,35.799,13473.0,32.254,68.2275,117.55,0.7184,1.2278,1.0455
2017-01-03,1.0,1203.22,4.4938,6.964,35.799,13480.0,32.241,68.33,117.75,0.7219,1.2237,1.0405
2017-01-04,1.0,1206.35,4.4975,6.9342,35.819,13440.0,32.256,68.045,117.25,0.7283,1.2323,1.0489
2017-01-05,1.0,1186.23,4.4858,6.8766,35.781,13375.0,31.958,67.9613,115.35,0.7338,1.2419,1.0607
2017-01-06,1.0,1192.98,4.4725,6.926,35.685,13365.0,31.985,67.9625,117.02,0.7301,1.2287,1.0532
2017-01-09,1.0,1208.32,4.477,6.9375,35.75,13365.0,32.1,68.2038,116.03,0.7354,1.2163,1.0574
2017-01-10,1.0,1195.1,4.475,6.9215,35.603,13308.0,31.942,68.1825,115.77,0.7368,1.2177,1.0554
2017-01-11,1.0,1196.35,4.4722,6.9377,35.564,13329.0,31.925,68.33,115.41,0.7441,1.2213,1.0582
2017-01-12,1.0,1184.88,4.4587,6.8941,35.372,13290.0,31.763,68.0838,114.72,0.7484,1.2162,1.0613
2017-01-13,1.0,1174.88,4.463,6.9005,35.409,13330.0,31.595,68.1563,114.49,0.7502,1.2182,1.0643
2017-01-16,1.0,1182.02,4.4668,6.9008,35.442,13368.0,31.7,68.095,114.2,0.7477,1.2047,1.0601
2017-01-17,1.0,1174.5,4.4625,6.845,35.3,13352.0,31.598,67.96,112.62,0.7567,1.2414,1.0713
2017-01-18,1.0,1165.63,4.4443,6.8496,35.304,13343.0,31.592,68.075,114.65,0.7505,1.2261,1.063
2017-01-19,1.0,1176.55,4.449,6.872,35.371,13376.0,31.611,68.13,114.86,0.7561,1.2342,1.0664
2017-01-20,1.0,1169.13,4.447,6.8765,35.412,13410.0,31.53,68.1825,114.62,0.7555,1.2375,1.0703
2017-01-23,1.0,1166.27,4.44,6.8537,35.29,13360.0,31.434,68.215,112.71,0.7584,1.2535,1.0765
2017-01-24,1.0,1165.9,4.436,6.859,35.239,13331.0,31.386,68.145,113.79,0.7582,1.252,1.0731
2017-01-25,1.0,1166.02,4.439,6.8836,35.235,13361.0,31.319,68.0762,113.28,0.7572,1.2634,1.0748
2017-01-26,1.0,1159.53,4.43,6.884,35.261,13336.0,31.362,68.0762,114.53,0.7535,1.2597,1.0682
2017-01-27,1.0,1159.53,4.4303,6.884,35.285,13359.0,31.362,68.035,115.1,0.7551,1.2555,1.0699
2017-01-30,1.0,1159.53,4.4303,6.884,35.278,13351.0,31.362,67.9475,113.77,0.7555,1.2486,1.0695
2017-01-31,1.0,1161.6,4.4285,6.884,35.208,13352.0,31.362,67.865,112.8,0.7585,1.2579,1.0798
2017-02-01,1.0,1158.22,4.4285,6.884,35.122,13372.0,31.362,67.4738,113.25,0.7586,1.2659,1.0769
2017-02-02,1.0,1146.93,4.423,6.884,35.072,13353.0,31.087,67.3737,112.8,0.7658,1.2527,1.0759
2017-02-03,1.0,1147.4,4.428,6.8672,35.07,13345.0,31.043,67.3188,112.61,0.768,1.2484,1.0783
2017-02-06,1.0,1138.07,4.4265,6.863,35.011,13320.0,30.937,67.2188,111.74,0.766,1.2469,1.075
2017-02-07,1.0,1144.18,4.4353,6.8853,35.052,13329.0,31.045,67.41,112.39,0.7628,1.2509,1.0683
2017-02-08,1.0,1147.07,4.4395,6.8638,35.05,13327.0,31.126,67.1888,111.93,0.7645,1.2541,1.0698
2017-02-09,1.0,1146.15,4.4395,6.8692,35.004,13297.0,31.043,66.85,113.25,0.7625,1.2497,1.0655
2017-02-10,1.0,1150.65,4.444,6.8785,35.073,13316.0,31.046,66.885,113.22,0.7674,1.2491,1.0643
2017-02-13,1.0,1151.93,4.4488,6.8802,35.073,13326.0,31.015,67.015,113.74,0.764,1.2526,1.0598
2017-02-14,1.0,1137.4,4.4493,6.8675,34.98,13331.0,30.872,66.9187,114.26,0.7663,1.2468,1.0578
2017-02-15,1.0,1142.18,4.449,6.8711,35.01,13331.0,30.762,66.9075,114.16,0.771,1.2461,1.0601
2017-02-16,1.0,1141.55,4.454,6.853,34.994,13320.0,30.794,67.0725,113.24,0.7694,1.2489,1.0674
2017-02-17,1.0,1146.75,4.453,6.8665,34.99,13333.0,30.771,67.02,112.84,0.7664,1.2412,1.0616
2017-02-20,1.0,1147.45,4.4587,6.8785,35.031,13354.0,30.797,66.925,113.1,0.7688,1.2463,1.0614
2017-02-21,1.0,1146.13,4.4573,6.884,35.042,13373.0,30.791,66.925,113.68,0.7675,1.2473,1.0536
2017-02-22,1.0,1142.52,4.4535,6.8778,35.024,13367.0,30.782,66.9675,113.31,0.7703,1.245,1.0558
2017-02-23,1.0,1137.47,4.45,6.8661,34.99,13351.0,30.742,66.825,112.61,0.7715,1.2556,1.0582
2017-02-24,1.0,1131.65,4.4405,6.8691,34.919,13331.0,30.652,66.825,112.12,0.7676,1.2462,1.0563
2017-02-27,1.0,1133.75,4.4388,6.8708,34.857,13343.0,30.652,66.7075,112.7,0.7673,1.2442,1.0587
2017-02-28,1.0,1130.35,4.4405,6.867,34.905,13336.0,30.652,66.69,112.77,0.7657,1.238,1.0576
2017-03-01,1.0,1130.35,4.448,6.8819,34.974,13362.0,30.772,66.8262,113.73,0.7677,1.2293,1.0547
2017-03-02,1.0,1141.6,4.45,6.8899,34.997,13358.0,30.798,66.71,114.41,0.7572,1.2267,1.0507
2017-03-03,1.0,1156.22,4.4542,6.8972,35.067,13383.0,31.027,66.805,114.04,0.7596,1.2291,1.0622
2017-03-06,1.0,1157.85,4.448,6.897,35.03,13351.0,30.982,66.715,113.89,0.7579,1.2236,1.0582
2017-03-07,1.0,1146.18,4.448,6.9025,35.081,13347.0,30.863,66.6725,113.98,0.7588,1.22,1.0566
2017-03-08,1.0,1145.57,4.4552,6.9131,35.243,13350.0,30.877,66.7012,114.35,0.7528,1.2168,1.0541
2017-03-09,1.0,1157.88,4.4605,6.911,35.357,13387.0,31.016,66.715,114.95,0.7506,1.2165,1.0577
2017-03-10,1.0,1157.38,4.453,6.9093,35.397,13379.0,31.043,66.605,114.79,0.7542,1.2167,1.0673
2017-03-13,1.0,1144.28,4.4465,6.9143,35.321,13356.0,30.96,66.605,114.88,0.7571,1.2219,1.0653
2017-03-14,1.0,1148.9,4.4497,6.915,35.313,13371.0,30.962,65.8175,114.75,0.7559,1.2153,1.0604
2017-03-15,1.0,1143.52,4.4488,6.9149,35.222,13364.0,30.847,65.695,113.38,0.7709,1.2291,1.0734
